ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,0.37978469687963595
ENSMUSG00000055571|ENSMUSG00000055571.5|ENSMUSP00000149876|ENSMUSP00000149876.2,0.2872620902578533
ENSMUSG00000049149|ENSMUSG00000049149.10|ENSMUSP00000149547|ENSMUSP00000149547.2,0.27636292446202165
ENSMUSG00000068808|ENSMUSG00000068808.3|ENSMUSP00000149696|ENSMUSP00000149696.2,0.28975983993173005
ENSMUSG00000094464|ENSMUSG00000094464.3|ENSMUSP00000149068|ENSMUSP00000149068.2,0.275935402726342
ENSMUSG00000062608|ENSMUSG00000062608.6|ENSMUSP00000150249|ENSMUSP00000150249.2,0.2938152091873368
ENSMUSG00000034574|ENSMUSG00000034574.11|ENSMUSP00000152532|ENSMUSP00000152532.2,0.27637557269270496
ENSMUSG00000042213|ENSMUSG00000042213.19|ENSMUSP00000152313|ENSMUSP00000152313.2,0.3139401091408438
ENSMUSG00000044106|ENSMUSG00000044106.6|ENSMUSP00000148634|ENSMUSP00000148634.3,0.27303963695554245
ENSMUSG00000044014|ENSMUSG00000044014.10|ENSMUSP00000148589|ENSMUSP00000148589.2,0.26430877733660296
ENSMUSG00000094119|ENSMUSG00000094119.4|ENSMUSP00000150524|ENSMUSP00000150524.2,0.2829414861443064
ENSMUSG00000021301|ENSMUSG00000021301.10|ENSMUSP00000152279|ENSMUSP00000152279.2,0.2968484576737919
ENSMUSG00000024384|ENSMUSG00000024384.5|ENSMUSP00000148588|ENSMUSP00000148588.2,0.34241372335190556
ENSMUSG00000030465|ENSMUSG00000030465.21|ENSMUSP00000148783|ENSMUSP00000148783.2,0.26392235790752366
ENSMUSG00000059023|ENSMUSG00000059023.3|ENSMUSP00000150454|ENSMUSP00000150454.2,0.2902602074730562
ENSMUSG00000050478|ENSMUSG00000050478.4|ENSMUSP00000149172|ENSMUSP00000149172.2,0.2850551719543778
ENSMUSG00000031785|ENSMUSG00000031785.17|ENSMUSP00000148650|ENSMUSP00000148650.2,0.32060610109922094
ENSMUSG00000094588|ENSMUSG00000094588.3|ENSMUSP00000149554|ENSMUSP00000149554.2,0.2888930715073518
ENSMUSG00000028389|ENSMUSG00000028389.13|ENSMUSP00000152520|ENSMUSP00000152520.2,0.30432757100500024
ENSMUSG00000035852|ENSMUSG00000035852.12|ENSMUSP00000151839|ENSMUSP00000151839.2,0.31941439654321885
ENSMUSG00000021245|ENSMUSG00000021245.16|ENSMUSP00000152686|ENSMUSP00000152686.2,0.290836878927765
ENSMUSG00000061079|ENSMUSG00000061079.15|ENSMUSP00000148235|ENSMUSP00000148235.2,0.28065119277941564
ENSMUSG00000031875|ENSMUSG00000031875.8|ENSMUSP00000148338|ENSMUSP00000148338.2,0.35233379408066046
ENSMUSG00000045392|ENSMUSG00000045392.9|ENSMUSP00000151539|ENSMUSP00000151539.2,0.29614883713575596
ENSMUSG00000046707|ENSMUSG00000046707.10|ENSMUSP00000148660|ENSMUSP00000148660.2,0.3066525648583694
ENSMUSG00000001774|ENSMUSG00000001774.9|ENSMUSP00000150569|ENSMUSP00000150569.2,0.2981848672327875
ENSMUSG00000036602|ENSMUSG00000036602.15|ENSMUSP00000152017|ENSMUSP00000152017.2,0.272740330632491
ENSMUSG00000038042|ENSMUSG00000038042.12|ENSMUSP00000152771|ENSMUSP00000152771.2,0.26719357602984883
ENSMUSG00000095929|ENSMUSG00000095929.3|ENSMUSP00000149407|ENSMUSP00000149407.2,0.2822871282985143
ENSMUSG00000032178|ENSMUSG00000032178.15|ENSMUSP00000150280|ENSMUSP00000150280.2,0.269645056459876
ENSMUSG00000060523|ENSMUSG00000060523.6|ENSMUSP00000149373|ENSMUSP00000149373.2,0.269159545791752
ENSMUSG00000112781|ENSMUSG00000112781.2|ENSMUSP00000151963|ENSMUSP00000151963.2,0.2757269234072949
ENSMUSG00000019978|ENSMUSG00000019978.17|ENSMUSP00000151875|ENSMUSP00000151875.2,0.27022086251366184
ENSMUSG00000063350|ENSMUSG00000063350.7|ENSMUSP00000150088|ENSMUSP00000150088.2,0.2974684829666608
ENSMUSG00000025899|ENSMUSG00000025899.15|ENSMUSP00000148380|ENSMUSP00000148380.2,0.28084652876790467
ENSMUSG00000060523|ENSMUSG00000060523.6|ENSMUSP00000150599|ENSMUSP00000150599.2,0.269159545791752
ENSMUSG00000051156|ENSMUSG00000051156.3|ENSMUSP00000150165|ENSMUSP00000150165.2,0.2902681319912715
ENSMUSG00000066747|ENSMUSG00000066747.7|ENSMUSP00000148312|ENSMUSP00000148312.2,0.28152777075460145
ENSMUSG00000056961|ENSMUSG00000056961.3|ENSMUSP00000150936|ENSMUSP00000150936.2,0.29572165084659635
ENSMUSG00000007411|ENSMUSG00000007411.17|ENSMUSP00000152377|ENSMUSP00000152377.2,0.3203789924525926
ENSMUSG00000021302|ENSMUSG00000021302.11|ENSMUSP00000152428|ENSMUSP00000152428.2,0.3113517532698862
ENSMUSG00000075210|ENSMUSG00000075210.5|ENSMUSP00000148952|ENSMUSP00000148952.2,0.2784481784117336
ENSMUSG00000111259|ENSMUSG00000111259.3|ENSMUSP00000149039|ENSMUSP00000149039.3,0.3029835945318528
ENSMUSG00000001472|ENSMUSG00000001472.18|ENSMUSP00000148344|ENSMUSP00000148344.2,0.2672751471902161
ENSMUSG00000063137|ENSMUSG00000063137.6|ENSMUSP00000150269|ENSMUSP00000150269.2,0.2886639328766966
ENSMUSG00000032939|ENSMUSG00000032939.15|ENSMUSP00000148458|ENSMUSP00000148458.2,0.2816306418950266
ENSMUSG00000070427|ENSMUSG00000070427.5|ENSMUSP00000147912|ENSMUSP00000147912.2,0.33432258957924665
ENSMUSG00000075190|ENSMUSG00000075190.3|ENSMUSP00000150810|ENSMUSP00000150810.2,0.29261625197012237
ENSMUSG00000063130|ENSMUSG00000063130.5|ENSMUSP00000152735|ENSMUSP00000152735.2,0.3585169204000167
ENSMUSG00000059495|ENSMUSG00000059495.15|ENSMUSP00000150833|ENSMUSP00000150833.2,0.3193767090765907
ENSMUSG00000020102|ENSMUSG00000020102.16|ENSMUSP00000147968|ENSMUSP00000147968.2,0.2598539513758918
ENSMUSG00000055116|ENSMUSG00000055116.9|ENSMUSP00000147823|ENSMUSP00000147823.2,0.26168031233727673
ENSMUSG00000034881|ENSMUSG00000034881.9|ENSMUSP00000151447|ENSMUSP00000151447.2,0.30874687340900187
ENSMUSG00000033122|ENSMUSG00000033122.16|ENSMUSP00000152274|ENSMUSP00000152274.2,0.28492334724351537
ENSMUSG00000109771|ENSMUSG00000109771.3|ENSMUSP00000147992|ENSMUSP00000147992.3,0.43337591113991436
ENSMUSG00000075187|ENSMUSG00000075187.3|ENSMUSP00000150623|ENSMUSP00000150623.2,0.27288943288232764
ENSMUSG00000073927|ENSMUSG00000073927.7|ENSMUSP00000150811|ENSMUSP00000150811.2,0.2977119068106503
ENSMUSG00000028389|ENSMUSG00000028389.13|ENSMUSP00000152400|ENSMUSP00000152400.2,0.30432757100500024
ENSMUSG00000001014|ENSMUSG00000001014.7|ENSMUSP00000151013|ENSMUSP00000151013.2,0.2638451583749678
ENSMUSG00000035594|ENSMUSG00000035594.11|ENSMUSP00000149366|ENSMUSP00000149366.2,0.2852017394144604
ENSMUSG00000066122|ENSMUSG00000066122.7|ENSMUSP00000149309|ENSMUSP00000149309.2,0.2755893774961757
ENSMUSG00000054309|ENSMUSG00000054309.10|ENSMUSP00000152703|ENSMUSP00000152703.2,0.29622028308419224
ENSMUSG00000041415|ENSMUSG00000041415.12|ENSMUSP00000152413|ENSMUSP00000152413.3,0.277715578378562
ENSMUSG00000064181|ENSMUSG00000064181.7|ENSMUSP00000151326|ENSMUSP00000151326.2,0.264224354862338
ENSMUSG00000025558|ENSMUSG00000025558.20|ENSMUSP00000148328|ENSMUSP00000148328.2,0.28577924231636886
ENSMUSG00000034525|ENSMUSG00000034525.8|ENSMUSP00000152860|ENSMUSP00000152860.2,0.3150944234446018
ENSMUSG00000039697|ENSMUSG00000039697.17|ENSMUSP00000150981|ENSMUSP00000150981.2,0.29032948490088617
ENSMUSG00000052698|ENSMUSG00000052698.16|ENSMUSP00000151111|ENSMUSP00000151111.2,0.3217126447562368
ENSMUSG00000042496|ENSMUSG00000042496.19|ENSMUSP00000149526|ENSMUSP00000149526.2,0.2819704236771908
ENSMUSG00000075091|ENSMUSG00000075091.6|ENSMUSP00000149446|ENSMUSP00000149446.2,0.27907249714404553
ENSMUSG00000090336|ENSMUSG00000090336.6|ENSMUSP00000153486|ENSMUSP00000153486.2,0.3433334659985695
ENSMUSG00000054021|ENSMUSG00000054021.7|ENSMUSP00000152740|ENSMUSP00000152740.2,0.294472286012063
ENSMUSG00000054526|ENSMUSG00000054526.6|ENSMUSP00000151165|ENSMUSP00000151165.2,0.29248592592536815
ENSMUSG00000048378|ENSMUSG00000048378.3|ENSMUSP00000149520|ENSMUSP00000149520.2,0.29071534920536735
ENSMUSG00000075199|ENSMUSG00000075199.4|ENSMUSP00000150060|ENSMUSP00000150060.2,0.29709893521432296
ENSMUSG00000113805|ENSMUSG00000113805.3|ENSMUSP00000152828|ENSMUSP00000152828.2,0.3539637922161421
ENSMUSG00000021176|ENSMUSG00000021176.7|ENSMUSP00000152099|ENSMUSP00000152099.2,0.268227206210383
ENSMUSG00000030228|ENSMUSG00000030228.21|ENSMUSP00000151281|ENSMUSP00000151281.2,0.275830305936221
ENSMUSG00000057179|ENSMUSG00000057179.7|ENSMUSP00000149081|ENSMUSP00000149081.2,0.2865908716904094
ENSMUSG00000109864|ENSMUSG00000109864.2|ENSMUSP00000147261|ENSMUSP00000147261.2,0.29839293150825974
ENSMUSG00000075113|ENSMUSG00000075113.3|ENSMUSP00000150607|ENSMUSP00000150607.2,0.28801061828590085
ENSMUSG00000025353|ENSMUSG00000025353.6|ENSMUSP00000151335|ENSMUSP00000151335.2,0.3196439633707898
ENSMUSG00000021068|ENSMUSG00000021068.18|ENSMUSP00000152350|ENSMUSP00000152350.2,0.274469970604192
ENSMUSG00000040877|ENSMUSG00000040877.17|ENSMUSP00000152858|ENSMUSP00000152858.2,0.30545944266942276
ENSMUSG00000044798|ENSMUSG00000044798.8|ENSMUSP00000151135|ENSMUSP00000151135.2,0.28303631109745325
ENSMUSG00000084336|ENSMUSG00000084336.3|ENSMUSP00000150655|ENSMUSP00000150655.2,0.2874767747186585
ENSMUSG00000048038|ENSMUSG00000048038.9|ENSMUSP00000150719|ENSMUSP00000150719.2,0.26149284229383307
ENSMUSG00000061393|ENSMUSG00000061393.15|ENSMUSP00000150566|ENSMUSP00000150566.2,0.3292241813505674
ENSMUSG00000040054|ENSMUSG00000040054.18|ENSMUSP00000151961|ENSMUSP00000151961.2,0.2637124883949686
ENSMUSG00000031740|ENSMUSG00000031740.9|ENSMUSP00000147838|ENSMUSP00000147838.2,0.369079363793367
ENSMUSG00000032763|ENSMUSG00000032763.12|ENSMUSP00000151263|ENSMUSP00000151263.2,0.2705512255580471
ENSMUSG00000055033|ENSMUSG00000055033.5|ENSMUSP00000149052|ENSMUSP00000149052.2,0.2847392030680971
ENSMUSG00000073769|ENSMUSG00000073769.5|ENSMUSP00000154685|ENSMUSP00000154685.2,0.30047690343446587
ENSMUSG00000079177|ENSMUSG00000079177.5|ENSMUSP00000152184|ENSMUSP00000152184.2,0.290059675996863
ENSMUSG00000068259|ENSMUSG00000068259.5|ENSMUSP00000150632|ENSMUSP00000150632.2,0.2631298417462399
ENSMUSG00000073971|ENSMUSG00000073971.4|ENSMUSP00000150312|ENSMUSP00000150312.2,0.2814103804145945
ENSMUSG00000070820|ENSMUSG00000070820.4|ENSMUSP00000148988|ENSMUSP00000148988.2,0.30731727131304765
ENSMUSG00000109801|ENSMUSG00000109801.3|ENSMUSP00000149103|ENSMUSP00000149103.2,0.2837741288708489
ENSMUSG00000021179|ENSMUSG00000021179.9|ENSMUSP00000152698|ENSMUSP00000152698.2,0.29779593528832327
ENSMUSG00000092292|ENSMUSG00000092292.4|ENSMUSP00000149739|ENSMUSP00000149739.2,0.27570059953951254
ENSMUSG00000009292|ENSMUSG00000009292.19|ENSMUSP00000151231|ENSMUSP00000151231.2,0.3332181836126788
ENSMUSG00000075165|ENSMUSG00000075165.4|ENSMUSP00000149148|ENSMUSP00000149148.2,0.26552119181717354
ENSMUSG00000043911|ENSMUSG00000043911.6|ENSMUSP00000149057|ENSMUSP00000149057.2,0.290606665942931
ENSMUSG00000095858|ENSMUSG00000095858.5|ENSMUSP00000154761|ENSMUSP00000154761.2,0.2852588343136301
ENSMUSG00000020601|ENSMUSG00000020601.9|ENSMUSP00000152685|ENSMUSP00000152685.2,0.3074428320378972
ENSMUSG00000066899|ENSMUSG00000066899.7|ENSMUSP00000150084|ENSMUSP00000150084.2,0.2766876403959303
ENSMUSG00000094182|ENSMUSG00000094182.3|ENSMUSP00000150274|ENSMUSP00000150274.2,0.28462368941982863
ENSMUSG00000034560|ENSMUSG00000034560.7|ENSMUSP00000151417|ENSMUSP00000151417.2,0.3115622766877864
ENSMUSG00000050776|ENSMUSG00000050776.4|ENSMUSP00000150073|ENSMUSP00000150073.2,0.29366107209481757
ENSMUSG00000032392|ENSMUSG00000032392.12|ENSMUSP00000150318|ENSMUSP00000150318.2,0.30214822114220485
ENSMUSG00000002803|ENSMUSG00000002803.15|ENSMUSP00000152748|ENSMUSP00000152748.2,0.35234271995359034
ENSMUSG00000075097|ENSMUSG00000075097.4|ENSMUSP00000151855|ENSMUSP00000151855.2,0.28401524925211585
ENSMUSG00000020640|ENSMUSG00000020640.11|ENSMUSP00000151663|ENSMUSP00000151663.2,0.2955924168320215
ENSMUSG00000048810|ENSMUSG00000048810.3|ENSMUSP00000151058|ENSMUSP00000151058.2,0.2674001364206152
ENSMUSG00000095248|ENSMUSG00000095248.4|ENSMUSP00000150733|ENSMUSP00000150733.2,0.2920234096763342
ENSMUSG00000025808|ENSMUSG00000025808.18|ENSMUSP00000150598|ENSMUSP00000150598.2,0.3606272508751251
ENSMUSG00000075382|ENSMUSG00000075382.4|ENSMUSP00000149378|ENSMUSP00000149378.2,0.27976238253039903
ENSMUSG00000070306|ENSMUSG00000070306.4|ENSMUSP00000149153|ENSMUSP00000149153.2,0.34575324124212586
ENSMUSG00000004356|ENSMUSG00000004356.9|ENSMUSP00000151748|ENSMUSP00000151748.2,0.2768424080792086
ENSMUSG00000047207|ENSMUSG00000047207.4|ENSMUSP00000150205|ENSMUSP00000150205.2,0.2815133490193754
ENSMUSG00000055720|ENSMUSG00000055720.11|ENSMUSP00000149639|ENSMUSP00000149639.2,0.3061943981752797
ENSMUSG00000033530|ENSMUSG00000033530.9|ENSMUSP00000152299|ENSMUSP00000152299.2,0.2583479315083239
ENSMUSG00000001348|ENSMUSG00000001348.16|ENSMUSP00000150903|ENSMUSP00000150903.2,0.3148932497474286
ENSMUSG00000031881|ENSMUSG00000031881.7|ENSMUSP00000148478|ENSMUSP00000148478.2,0.2704306332067909
ENSMUSG00000037270|ENSMUSG00000037270.19|ENSMUSP00000148720|ENSMUSP00000148720.2,0.2741280575954872
ENSMUSG00000002578|ENSMUSG00000002578.19|ENSMUSP00000152234|ENSMUSP00000152234.2,0.2863549959792369
ENSMUSG00000049168|ENSMUSG00000049168.10|ENSMUSP00000148895|ENSMUSP00000148895.3,0.2867984706878195
ENSMUSG00000064252|ENSMUSG00000064252.10|ENSMUSP00000151648|ENSMUSP00000151648.2,0.32395166855555596
ENSMUSG00000021598|ENSMUSG00000021598.10|ENSMUSP00000152842|ENSMUSP00000152842.2,0.38569070962116375
ENSMUSG00000025503|ENSMUSG00000025503.6|ENSMUSP00000147332|ENSMUSP00000147332.2,0.30162491627643934
ENSMUSG00000075063|ENSMUSG00000075063.3|ENSMUSP00000150216|ENSMUSP00000150216.2,0.29934943720245444
ENSMUSG00000101480|ENSMUSG00000101480.4|ENSMUSP00000150812|ENSMUSP00000150812.2,0.28242606930233033
ENSMUSG00000032557|ENSMUSG00000032557.14|ENSMUSP00000149909|ENSMUSP00000149909.2,0.2987378106488583
ENSMUSG00000020657|ENSMUSG00000020657.17|ENSMUSP00000151848|ENSMUSP00000151848.2,0.29735125228403747
ENSMUSG00000004360|ENSMUSG00000004360.10|ENSMUSP00000149712|ENSMUSP00000149712.2,0.32739815472116973
ENSMUSG00000020633|ENSMUSG00000020633.17|ENSMUSP00000152233|ENSMUSP00000152233.2,0.28133885364009215
ENSMUSG00000019971|ENSMUSG00000019971.11|ENSMUSP00000151414|ENSMUSP00000151414.2,0.2789388134137231
ENSMUSG00000073917|ENSMUSG00000073917.3|ENSMUSP00000150229|ENSMUSP00000150229.2,0.2901899363089405
ENSMUSG00000021611|ENSMUSG00000021611.10|ENSMUSP00000152750|ENSMUSP00000152750.2,0.3032307216700586
ENSMUSG00000087236|ENSMUSG00000087236.4|ENSMUSP00000148289|ENSMUSP00000148289.3,0.27248564034815137
ENSMUSG00000021286|ENSMUSG00000021286.9|ENSMUSP00000152558|ENSMUSP00000152558.2,0.30983744157129656
ENSMUSG00000020015|ENSMUSG00000020015.11|ENSMUSP00000150873|ENSMUSP00000150873.2,0.26664095479809363
ENSMUSG00000020577|ENSMUSG00000020577.18|ENSMUSP00000152258|ENSMUSP00000152258.2,0.321429536620009
ENSMUSG00000045132|ENSMUSG00000045132.4|ENSMUSP00000148869|ENSMUSP00000148869.2,0.2724975488894086
ENSMUSG00000051611|ENSMUSG00000051611.10|ENSMUSP00000150904|ENSMUSP00000150904.2,0.2816743231407194
ENSMUSG00000021476|ENSMUSG00000021476.10|ENSMUSP00000152612|ENSMUSP00000152612.2,0.2806830017581235
ENSMUSG00000020605|ENSMUSG00000020605.10|ENSMUSP00000151262|ENSMUSP00000151262.2,0.33922665158746923
ENSMUSG00000056167|ENSMUSG00000056167.9|ENSMUSP00000148963|ENSMUSP00000148963.2,0.29110373148502894
ENSMUSG00000034656|ENSMUSG00000034656.19|ENSMUSP00000149242|ENSMUSP00000149242.2,0.2969133939745448
ENSMUSG00000070821|ENSMUSG00000070821.7|ENSMUSP00000150483|ENSMUSP00000150483.3,0.291602074606856
ENSMUSG00000034189|ENSMUSG00000034189.6|ENSMUSP00000148641|ENSMUSP00000148641.2,0.4031632359293293
ENSMUSG00000019893|ENSMUSG00000019893.14|ENSMUSP00000151720|ENSMUSP00000151720.2,0.26954889658104664
ENSMUSG00000034863|ENSMUSG00000034863.10|ENSMUSP00000149365|ENSMUSP00000149365.2,0.29230340395368765
ENSMUSG00000111497|ENSMUSG00000111497.2|ENSMUSP00000151195|ENSMUSP00000151195.2,0.2674443621831773
ENSMUSG00000096029|ENSMUSG00000096029.5|ENSMUSP00000150668|ENSMUSP00000150668.2,0.2909330844307478
ENSMUSG00000056184|ENSMUSG00000056184.6|ENSMUSP00000150348|ENSMUSP00000150348.2,0.3090796291387481
ENSMUSG00000001482|ENSMUSG00000001482.16|ENSMUSP00000148771|ENSMUSP00000148771.2,0.3967825744246747
ENSMUSG00000033703|ENSMUSG00000033703.10|ENSMUSP00000148787|ENSMUSP00000148787.2,0.2849502591572671
ENSMUSG00000001774|ENSMUSG00000001774.9|ENSMUSP00000150527|ENSMUSP00000150527.2,0.3052103462803757
ENSMUSG00000028523|ENSMUSG00000028523.15|ENSMUSP00000152761|ENSMUSP00000152761.2,0.28990469193807694
ENSMUSG00000028389|ENSMUSG00000028389.13|ENSMUSP00000152491|ENSMUSP00000152491.2,0.2994137104085842
ENSMUSG00000074452|ENSMUSG00000074452.14|ENSMUSP00000149433|ENSMUSP00000149433.2,0.3717205216387199
ENSMUSG00000043827|ENSMUSG00000043827.10|ENSMUSP00000153315|ENSMUSP00000153315.2,0.29982331795428435
ENSMUSG00000032175|ENSMUSG00000032175.12|ENSMUSP00000150214|ENSMUSP00000150214.2,0.2959584245464999
ENSMUSG00000032002|ENSMUSG00000032002.11|ENSMUSP00000150564|ENSMUSP00000150564.2,0.3327859877037584
ENSMUSG00000060950|ENSMUSG00000060950.13|ENSMUSP00000152280|ENSMUSP00000152280.2,0.3279432319623399
ENSMUSG00000096576|ENSMUSG00000096576.3|ENSMUSP00000152464|ENSMUSP00000152464.2,0.2923918070290398
ENSMUSG00000031788|ENSMUSG00000031788.15|ENSMUSP00000148754|ENSMUSP00000148754.2,0.3770049352558905
ENSMUSG00000070983|ENSMUSG00000070983.4|ENSMUSP00000150038|ENSMUSP00000150038.2,0.28869409080780006
ENSMUSG00000090894|ENSMUSG00000090894.5|ENSMUSP00000149213|ENSMUSP00000149213.2,0.2819747123095381
ENSMUSG00000058820|ENSMUSG00000058820.4|ENSMUSP00000151064|ENSMUSP00000151064.2,0.3181357175380446
ENSMUSG00000073917|ENSMUSG00000073917.3|ENSMUSP00000150283|ENSMUSP00000150283.2,0.2901899363089405
ENSMUSG00000051156|ENSMUSG00000051156.3|ENSMUSP00000151038|ENSMUSP00000151038.2,0.2902681319912715
ENSMUSG00000049315|ENSMUSG00000049315.5|ENSMUSP00000150343|ENSMUSP00000150343.2,0.28562290896521625
ENSMUSG00000006403|ENSMUSG00000006403.14|ENSMUSP00000151387|ENSMUSP00000151387.2,0.265089826926342
ENSMUSG00000034974|ENSMUSG00000034974.14|ENSMUSP00000151577|ENSMUSP00000151577.2,0.3596041177430679
ENSMUSG00000020622|ENSMUSG00000020622.18|ENSMUSP00000151734|ENSMUSP00000151734.2,0.2626339177043976
ENSMUSG00000025558|ENSMUSG00000025558.20|ENSMUSP00000148834|ENSMUSP00000148834.2,0.2846699907091756
ENSMUSG00000032294|ENSMUSG00000032294.18|ENSMUSP00000149983|ENSMUSP00000149983.2,0.37864519938570396
ENSMUSG00000021068|ENSMUSG00000021068.18|ENSMUSP00000152530|ENSMUSP00000152530.2,0.27680254521178715
ENSMUSG00000032239|ENSMUSG00000032239.11|ENSMUSP00000150271|ENSMUSP00000150271.2,0.3272089767346414
ENSMUSG00000052180|ENSMUSG00000052180.16|ENSMUSP00000152676|ENSMUSP00000152676.2,0.3017355888526155
ENSMUSG00000109542|ENSMUSG00000109542.3|ENSMUSP00000151543|ENSMUSP00000151543.2,0.28873420114196113
ENSMUSG00000060254|ENSMUSG00000060254.8|ENSMUSP00000150496|ENSMUSP00000150496.2,0.30112635654952435
ENSMUSG00000032092|ENSMUSG00000032092.6|ENSMUSP00000150054|ENSMUSP00000150054.2,0.28430787085645276
ENSMUSG00000063120|ENSMUSG00000063120.7|ENSMUSP00000149301|ENSMUSP00000149301.2,0.2841482652715657
ENSMUSG00000021009|ENSMUSG00000021009.16|ENSMUSP00000152695|ENSMUSP00000152695.2,0.2997379138113495
ENSMUSG00000021319|ENSMUSG00000021319.8|ENSMUSP00000152498|ENSMUSP00000152498.2,0.2862070583721798
ENSMUSG00000075095|ENSMUSG00000075095.6|ENSMUSP00000150537|ENSMUSP00000150537.2,0.285946298473338
ENSMUSG00000074995|ENSMUSG00000074995.3|ENSMUSP00000150660|ENSMUSP00000150660.2,0.2806858165507868
ENSMUSG00000032999|ENSMUSG00000032999.11|ENSMUSP00000152151|ENSMUSP00000152151.2,0.28313956664582113
ENSMUSG00000021392|ENSMUSG00000021392.9|ENSMUSP00000152186|ENSMUSP00000152186.2,0.3203699957760226
ENSMUSG00000044025|ENSMUSG00000044025.7|ENSMUSP00000151759|ENSMUSP00000151759.2,0.2876399036328498
ENSMUSG00000021113|ENSMUSG00000021113.6|ENSMUSP00000152248|ENSMUSP00000152248.2,0.2936610487873743
ENSMUSG00000095095|ENSMUSG00000095095.3|ENSMUSP00000149293|ENSMUSP00000149293.2,0.28742756495332
ENSMUSG00000075066|ENSMUSG00000075066.8|ENSMUSP00000149443|ENSMUSP00000149443.2,0.30829650059434816
ENSMUSG00000037260|ENSMUSG00000037260.9|ENSMUSP00000147675|ENSMUSP00000147675.2,0.32156980022552123
ENSMUSG00000045392|ENSMUSG00000045392.9|ENSMUSP00000149818|ENSMUSP00000149818.2,0.29614883713575596
ENSMUSG00000069184|ENSMUSG00000069184.5|ENSMUSP00000152502|ENSMUSP00000152502.3,0.3611058657515603
ENSMUSG00000019943|ENSMUSG00000019943.11|ENSMUSP00000151598|ENSMUSP00000151598.2,0.27456718781340816
ENSMUSG00000058014|ENSMUSG00000058014.5|ENSMUSP00000151167|ENSMUSP00000151167.2,0.28772750509461514
ENSMUSG00000001942|ENSMUSG00000001942.9|ENSMUSP00000149505|ENSMUSP00000149505.2,0.28651718474955007
ENSMUSG00000045030|ENSMUSG00000045030.9|ENSMUSP00000148908|ENSMUSP00000148908.2,0.2933288335488541
ENSMUSG00000094846|ENSMUSG00000094846.5|ENSMUSP00000149988|ENSMUSP00000149988.3,0.28647214167884383
ENSMUSG00000059729|ENSMUSG00000059729.3|ENSMUSP00000150035|ENSMUSP00000150035.2,0.2834481694549727
ENSMUSG00000048387|ENSMUSG00000048387.9|ENSMUSP00000151780|ENSMUSP00000151780.2,0.30445664977862397
ENSMUSG00000075125|ENSMUSG00000075125.3|ENSMUSP00000150939|ENSMUSP00000150939.2,0.30935738923590417
ENSMUSG00000048534|ENSMUSG00000048534.8|ENSMUSP00000150697|ENSMUSP00000150697.2,0.27924255971332607
ENSMUSG00000101860|ENSMUSG00000101860.5|ENSMUSP00000151582|ENSMUSP00000151582.2,0.2864284627567067
ENSMUSG00000075205|ENSMUSG00000075205.6|ENSMUSP00000150208|ENSMUSP00000150208.2,0.2782425036927367
ENSMUSG00000044937|ENSMUSG00000044937.16|ENSMUSP00000151920|ENSMUSP00000151920.2,0.28174925531805634
ENSMUSG00000112252|ENSMUSG00000112252.2|ENSMUSP00000151607|ENSMUSP00000151607.2,0.2806178161989937
ENSMUSG00000071340|ENSMUSG00000071340.3|ENSMUSP00000151285|ENSMUSP00000151285.2,0.3253353203040351
ENSMUSG00000021240|ENSMUSG00000021240.7|ENSMUSP00000152519|ENSMUSP00000152519.2,0.3133694822431051
ENSMUSG00000020260|ENSMUSG00000020260.10|ENSMUSP00000151864|ENSMUSP00000151864.2,0.32677883318573214
ENSMUSG00000049498|ENSMUSG00000049498.6|ENSMUSP00000149217|ENSMUSP00000149217.2,0.2952931829585842
ENSMUSG00000095377|ENSMUSG00000095377.3|ENSMUSP00000149656|ENSMUSP00000149656.2,0.31223029834967025
ENSMUSG00000056167|ENSMUSG00000056167.9|ENSMUSP00000149745|ENSMUSP00000149745.2,0.28719969240966436
ENSMUSG00000032316|ENSMUSG00000032316.9|ENSMUSP00000149250|ENSMUSP00000149250.2,0.3317146689574276
ENSMUSG00000019978|ENSMUSG00000019978.17|ENSMUSP00000151707|ENSMUSP00000151707.2,0.29550191510412427
ENSMUSG00000095608|ENSMUSG00000095608.4|ENSMUSP00000149253|ENSMUSP00000149253.3,0.28413888780970503
ENSMUSG00000035824|ENSMUSG00000035824.8|ENSMUSP00000148384|ENSMUSP00000148384.2,0.3582856536143869
ENSMUSG00000091618|ENSMUSG00000091618.4|ENSMUSP00000149470|ENSMUSP00000149470.2,0.29367923949069724
ENSMUSG00000025892|ENSMUSG00000025892.17|ENSMUSP00000148533|ENSMUSP00000148533.2,0.26987762587090874
ENSMUSG00000055571|ENSMUSG00000055571.5|ENSMUSP00000149762|ENSMUSP00000149762.2,0.2872620902578533
ENSMUSG00000021326|ENSMUSG00000021326.14|ENSMUSP00000152179|ENSMUSP00000152179.2,0.32398478157295024
ENSMUSG00000019467|ENSMUSG00000019467.16|ENSMUSP00000151492|ENSMUSP00000151492.2,0.29050742820525166
ENSMUSG00000058802|ENSMUSG00000058802.6|ENSMUSP00000151044|ENSMUSP00000151044.2,0.2763722112808633
ENSMUSG00000005682|ENSMUSG00000005682.10|ENSMUSP00000151216|ENSMUSP00000151216.2,0.2836120372905217
