ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,1.4170419480215657
ENSMUSG00000058886|ENSMUSG00000058886.10|ENSMUSP00000147631|ENSMUSP00000147631.2,1.0239947787225212
ENSMUSG00000030534|ENSMUSG00000030534.14|ENSMUSP00000146021|ENSMUSP00000146021.2,1.2360815075406688
ENSMUSG00000109482|ENSMUSG00000109482.3|ENSMUSP00000147067|ENSMUSP00000147067.2,1.1471866872079752
ENSMUSG00000054169|ENSMUSG00000054169.8|ENSMUSP00000146217|ENSMUSP00000146217.2,1.1053931325586133
ENSMUSG00000029145|ENSMUSG00000029145.13|ENSMUSP00000143802|ENSMUSP00000143802.2,1.1163241961806805
ENSMUSG00000033790|ENSMUSG00000033790.12|ENSMUSP00000146033|ENSMUSP00000146033.2,1.1663177739399189
ENSMUSG00000053477|ENSMUSG00000053477.19|ENSMUSP00000144169|ENSMUSP00000144169.2,0.963107342128558
ENSMUSG00000049252|ENSMUSG00000049252.18|ENSMUSP00000145066|ENSMUSP00000145066.2,1.1318668378963304
ENSMUSG00000108976|ENSMUSG00000108976.2|ENSMUSP00000146742|ENSMUSP00000146742.2,1.0914430301125195
ENSMUSG00000030678|ENSMUSG00000030678.8|ENSMUSP00000145984|ENSMUSP00000145984.2,1.2406650244220605
ENSMUSG00000056863|ENSMUSG00000056863.6|ENSMUSP00000147225|ENSMUSP00000147225.3,1.2307005432744598
ENSMUSG00000058454|ENSMUSG00000058454.16|ENSMUSP00000146947|ENSMUSP00000146947.2,1.2229165947111982
ENSMUSG00000028034|ENSMUSG00000028034.16|ENSMUSP00000142638|ENSMUSP00000142638.2,1.2510639656164968
ENSMUSG00000025728|ENSMUSG00000025728.17|ENSMUSP00000146387|ENSMUSP00000146387.2,1.0748859683600689
ENSMUSG00000037379|ENSMUSG00000037379.8|ENSMUSP00000144416|ENSMUSP00000144416.2,1.2080020839576329
ENSMUSG00000010721|ENSMUSG00000010721.16|ENSMUSP00000143316|ENSMUSP00000143316.2,1.0283654797240112
ENSMUSG00000042331|ENSMUSG00000042331.14|ENSMUSP00000144483|ENSMUSP00000144483.2,1.3257099790142937
ENSMUSG00000000440|ENSMUSG00000000440.13|ENSMUSP00000144975|ENSMUSP00000144975.2,1.154878587484987
ENSMUSG00000074129|ENSMUSG00000074129.15|ENSMUSP00000148031|ENSMUSP00000148031.2,1.1435601756803633
ENSMUSG00000059070|ENSMUSG00000059070.17|ENSMUSP00000147257|ENSMUSP00000147257.2,1.1808435983680308
ENSMUSG00000096139|ENSMUSG00000096139.6|ENSMUSP00000144093|ENSMUSP00000144093.2,1.1196432713727993
ENSMUSG00000040649|ENSMUSG00000040649.16|ENSMUSP00000144770|ENSMUSP00000144770.2,1.0123321212810399
ENSMUSG00000030533|ENSMUSG00000030533.17|ENSMUSP00000145577|ENSMUSP00000145577.2,1.2187717053186675
ENSMUSG00000070690|ENSMUSG00000070690.8|ENSMUSP00000144527|ENSMUSP00000144527.2,1.081242668992549
ENSMUSG00000107648|ENSMUSG00000107648.5|ENSMUSP00000153893|ENSMUSP00000153893.2,1.1136004651432867
ENSMUSG00000032737|ENSMUSG00000032737.14|ENSMUSP00000148066|ENSMUSP00000148066.2,1.15449028022301
ENSMUSG00000025534|ENSMUSG00000025534.18|ENSMUSP00000144478|ENSMUSP00000144478.2,1.165954218772509
ENSMUSG00000059460|ENSMUSG00000059460.8|ENSMUSP00000154542|ENSMUSP00000154542.2,1.175783724826727
ENSMUSG00000029370|ENSMUSG00000029370.11|ENSMUSP00000144532|ENSMUSP00000144532.2,1.113436357522941
ENSMUSG00000029098|ENSMUSG00000029098.18|ENSMUSP00000144499|ENSMUSP00000144499.2,1.0510807584413409
ENSMUSG00000029148|ENSMUSG00000029148.16|ENSMUSP00000144292|ENSMUSP00000144292.2,1.3581575117116322
ENSMUSG00000045013|ENSMUSG00000045013.8|ENSMUSP00000146570|ENSMUSP00000146570.3,1.121219875972331
ENSMUSG00000094586|ENSMUSG00000094586.5|ENSMUSP00000145199|ENSMUSP00000145199.2,1.0718030852510894
ENSMUSG00000022562|ENSMUSG00000022562.16|ENSMUSP00000148028|ENSMUSP00000148028.2,1.093664663384633
ENSMUSG00000044293|ENSMUSG00000044293.6|ENSMUSP00000145301|ENSMUSP00000145301.2,1.0778729047192945
ENSMUSG00000056383|ENSMUSG00000056383.11|ENSMUSP00000145621|ENSMUSP00000145621.2,1.412580941084529
ENSMUSG00000048810|ENSMUSG00000048810.3|ENSMUSP00000144622|ENSMUSP00000144622.3,0.9977158461832181
ENSMUSG00000032492|ENSMUSG00000032492.15|ENSMUSP00000142672|ENSMUSP00000142672.2,1.1353760431390825
ENSMUSG00000049409|ENSMUSG00000049409.10|ENSMUSP00000145476|ENSMUSP00000145476.2,1.1651069161079721
ENSMUSG00000051910|ENSMUSG00000051910.14|ENSMUSP00000145931|ENSMUSP00000145931.2,1.0134329080536477
ENSMUSG00000048029|ENSMUSG00000048029.12|ENSMUSP00000143831|ENSMUSP00000143831.2,1.094247833360885
ENSMUSG00000042390|ENSMUSG00000042390.10|ENSMUSP00000142514|ENSMUSP00000142514.2,0.9675912723100272
ENSMUSG00000073896|ENSMUSG00000073896.6|ENSMUSP00000147429|ENSMUSP00000147429.2,1.0747418338784802
ENSMUSG00000076508|ENSMUSG00000076508.4|ENSMUSP00000142437|ENSMUSP00000142437.2,1.2289369658963742
ENSMUSG00000055150|ENSMUSG00000055150.16|ENSMUSP00000146592|ENSMUSP00000146592.2,1.139093613775394
ENSMUSG00000063884|ENSMUSG00000063884.7|ENSMUSP00000146260|ENSMUSP00000146260.2,1.0490220968736732
ENSMUSG00000031485|ENSMUSG00000031485.16|ENSMUSP00000147304|ENSMUSP00000147304.2,1.1474899252299429
ENSMUSG00000046591|ENSMUSG00000046591.11|ENSMUSP00000146221|ENSMUSP00000146221.2,0.994455788260122
ENSMUSG00000065954|ENSMUSG00000065954.12|ENSMUSP00000147353|ENSMUSP00000147353.2,1.1303536778680605
ENSMUSG00000063994|ENSMUSG00000063994.6|ENSMUSP00000146861|ENSMUSP00000146861.2,1.0045685981817474
ENSMUSG00000030134|ENSMUSG00000030134.12|ENSMUSP00000145077|ENSMUSP00000145077.2,1.1602346627491287
ENSMUSG00000039382|ENSMUSG00000039382.13|ENSMUSP00000147106|ENSMUSP00000147106.2,1.160543305946138
ENSMUSG00000066101|ENSMUSG00000066101.7|ENSMUSP00000147568|ENSMUSP00000147568.2,1.255135484801179
ENSMUSG00000030000|ENSMUSG00000030000.11|ENSMUSP00000145296|ENSMUSP00000145296.2,1.124790036509036
ENSMUSG00000030447|ENSMUSG00000030447.16|ENSMUSP00000146194|ENSMUSP00000146194.2,1.0863461153486955
ENSMUSG00000035234|ENSMUSG00000035234.19|ENSMUSP00000143465|ENSMUSP00000143465.2,0.9906498485522024
ENSMUSG00000040013|ENSMUSG00000040013.12|ENSMUSP00000144460|ENSMUSP00000144460.2,1.1280204691924771
ENSMUSG00000095484|ENSMUSG00000095484.5|ENSMUSP00000146931|ENSMUSP00000146931.3,1.0480078685589653
ENSMUSG00000033788|ENSMUSG00000033788.16|ENSMUSP00000144705|ENSMUSP00000144705.2,1.1071361325442084
ENSMUSG00000110105|ENSMUSG00000110105.2|ENSMUSP00000147617|ENSMUSP00000147617.2,1.2542803926359474
ENSMUSG00000029152|ENSMUSG00000029152.14|ENSMUSP00000144227|ENSMUSP00000144227.2,1.1427127873438059
ENSMUSG00000039835|ENSMUSG00000039835.17|ENSMUSP00000147021|ENSMUSP00000147021.2,0.8992888770590527
ENSMUSG00000107539|ENSMUSG00000107539.2|ENSMUSP00000145002|ENSMUSP00000145002.3,1.4102642246098185
ENSMUSG00000051457|ENSMUSG00000051457.8|ENSMUSP00000145637|ENSMUSP00000145637.2,0.972612859000742
ENSMUSG00000110333|ENSMUSG00000110333.2|ENSMUSP00000147760|ENSMUSP00000147760.2,1.0662778380024858
ENSMUSG00000108981|ENSMUSG00000108981.2|ENSMUSP00000147161|ENSMUSP00000147161.2,1.137322679461907
ENSMUSG00000032604|ENSMUSG00000032604.17|ENSMUSP00000146346|ENSMUSP00000146346.2,1.1134413821406186
ENSMUSG00000091183|ENSMUSG00000091183.6|ENSMUSP00000144368|ENSMUSP00000144368.2,1.5179668671271802
ENSMUSG00000030435|ENSMUSG00000030435.18|ENSMUSP00000147013|ENSMUSP00000147013.2,1.0970520612821437
ENSMUSG00000003190|ENSMUSG00000003190.13|ENSMUSP00000146945|ENSMUSP00000146945.2,1.0603779657096133
ENSMUSG00000030352|ENSMUSG00000030352.16|ENSMUSP00000143827|ENSMUSP00000143827.2,1.500408722341728
ENSMUSG00000036371|ENSMUSG00000036371.7|ENSMUSP00000144754|ENSMUSP00000144754.2,1.1251307890169326
ENSMUSG00000029231|ENSMUSG00000029231.16|ENSMUSP00000144132|ENSMUSP00000144132.2,1.311155383283886
ENSMUSG00000057841|ENSMUSG00000057841.6|ENSMUSP00000145350|ENSMUSP00000145350.2,1.3962140801617158
ENSMUSG00000058351|ENSMUSG00000058351.12|ENSMUSP00000145018|ENSMUSP00000145018.2,1.3056471110042638
ENSMUSG00000042306|ENSMUSG00000042306.12|ENSMUSP00000142428|ENSMUSP00000142428.2,1.2332092151252003
ENSMUSG00000048373|ENSMUSG00000048373.9|ENSMUSP00000142520|ENSMUSP00000142520.2,1.14977179080415
ENSMUSG00000073916|ENSMUSG00000073916.4|ENSMUSP00000147742|ENSMUSP00000147742.2,1.0526895273894719
ENSMUSG00000109493|ENSMUSG00000109493.2|ENSMUSP00000147061|ENSMUSP00000147061.2,1.0868238953317606
ENSMUSG00000058886|ENSMUSG00000058886.10|ENSMUSP00000147786|ENSMUSP00000147786.2,1.2060586848666817
ENSMUSG00000023467|ENSMUSG00000023467.19|ENSMUSP00000147596|ENSMUSP00000147596.2,1.0108279783081608
ENSMUSG00000030654|ENSMUSG00000030654.10|ENSMUSP00000146175|ENSMUSP00000146175.2,1.30998026602153
ENSMUSG00000045078|ENSMUSG00000045078.13|ENSMUSP00000143705|ENSMUSP00000143705.2,1.1049795002323826
ENSMUSG00000007837|ENSMUSG00000007837.12|ENSMUSP00000147844|ENSMUSP00000147844.2,1.0936025564491196
ENSMUSG00000042502|ENSMUSG00000042502.11|ENSMUSP00000145888|ENSMUSP00000145888.2,1.094671432392915
ENSMUSG00000073897|ENSMUSG00000073897.6|ENSMUSP00000147931|ENSMUSP00000147931.2,1.0826907043737233
ENSMUSG00000059891|ENSMUSG00000059891.15|ENSMUSP00000147058|ENSMUSP00000147058.2,1.1964368944810404
ENSMUSG00000054499|ENSMUSG00000054499.10|ENSMUSP00000146052|ENSMUSP00000146052.2,1.091560062370532
ENSMUSG00000021314|ENSMUSG00000021314.14|ENSMUSP00000142766|ENSMUSP00000142766.2,1.0221380663525534
ENSMUSG00000073795|ENSMUSG00000073795.12|ENSMUSP00000148257|ENSMUSP00000148257.2,1.0544739823643061
ENSMUSG00000034987|ENSMUSG00000034987.5|ENSMUSP00000148117|ENSMUSP00000148117.2,1.1029565887294983
ENSMUSG00000107023|ENSMUSG00000107023.3|ENSMUSP00000146316|ENSMUSP00000146316.2,0.9210074269351259
ENSMUSG00000090629|ENSMUSG00000090629.3|ENSMUSP00000145601|ENSMUSP00000145601.2,1.128050767257492
ENSMUSG00000071185|ENSMUSG00000071185.6|ENSMUSP00000145185|ENSMUSP00000145185.2,1.1074926147016266
ENSMUSG00000029503|ENSMUSG00000029503.17|ENSMUSP00000142567|ENSMUSP00000142567.2,1.071262767433537
ENSMUSG00000053158|ENSMUSG00000053158.11|ENSMUSP00000146281|ENSMUSP00000146281.2,1.3011070710062331
ENSMUSG00000040118|ENSMUSG00000040118.17|ENSMUSP00000142881|ENSMUSP00000142881.2,1.0353590952304925
ENSMUSG00000070331|ENSMUSG00000070331.15|ENSMUSP00000147009|ENSMUSP00000147009.2,0.9948988859294345
ENSMUSG00000038374|ENSMUSG00000038374.11|ENSMUSP00000142699|ENSMUSP00000142699.2,1.2206208465791462
ENSMUSG00000049580|ENSMUSG00000049580.13|ENSMUSP00000146025|ENSMUSP00000146025.2,1.0794314001261431
ENSMUSG00000037685|ENSMUSG00000037685.16|ENSMUSP00000144465|ENSMUSP00000144465.2,1.0256092970366701
ENSMUSG00000014668|ENSMUSG00000014668.16|ENSMUSP00000143737|ENSMUSP00000143737.2,1.2831482114787922
ENSMUSG00000030695|ENSMUSG00000030695.17|ENSMUSP00000146060|ENSMUSP00000146060.2,1.3568823617988404
ENSMUSG00000029682|ENSMUSG00000029682.6|ENSMUSP00000143944|ENSMUSP00000143944.2,1.045862682788811
ENSMUSG00000030651|ENSMUSG00000030651.6|ENSMUSP00000147267|ENSMUSP00000147267.2,1.1192724390774766
ENSMUSG00000030096|ENSMUSG00000030096.9|ENSMUSP00000146306|ENSMUSP00000146306.2,1.2577839682431944
ENSMUSG00000096485|ENSMUSG00000096485.4|ENSMUSP00000147188|ENSMUSP00000147188.2,1.0785594745808635
ENSMUSG00000025757|ENSMUSG00000025757.14|ENSMUSP00000145243|ENSMUSP00000145243.2,1.1077545337725416
ENSMUSG00000029165|ENSMUSG00000029165.18|ENSMUSP00000144304|ENSMUSP00000144304.2,0.96469208916515
ENSMUSG00000058740|ENSMUSG00000058740.15|ENSMUSP00000143482|ENSMUSP00000143482.2,1.1784865374013638
ENSMUSG00000039178|ENSMUSG00000039178.10|ENSMUSP00000144033|ENSMUSP00000144033.2,1.3098670405094757
ENSMUSG00000031156|ENSMUSG00000031156.19|ENSMUSP00000146902|ENSMUSP00000146902.2,1.0887126629040322
ENSMUSG00000028137|ENSMUSG00000028137.10|ENSMUSP00000143532|ENSMUSP00000143532.2,1.2578576205127396
ENSMUSG00000030972|ENSMUSG00000030972.7|ENSMUSP00000146520|ENSMUSP00000146520.2,1.0512422975717124
ENSMUSG00000031644|ENSMUSG00000031644.20|ENSMUSP00000147258|ENSMUSP00000147258.2,1.0878257879367654
ENSMUSG00000034583|ENSMUSG00000034583.10|ENSMUSP00000146605|ENSMUSP00000146605.2,1.3516280723723415
ENSMUSG00000018263|ENSMUSG00000018263.12|ENSMUSP00000144418|ENSMUSP00000144418.2,1.2199467498797218
ENSMUSG00000032860|ENSMUSG00000032860.6|ENSMUSP00000146679|ENSMUSP00000146679.2,1.055832378049348
ENSMUSG00000029202|ENSMUSG00000029202.13|ENSMUSP00000144171|ENSMUSP00000144171.2,1.0141891653535757
ENSMUSG00000011658|ENSMUSG00000011658.17|ENSMUSP00000146696|ENSMUSP00000146696.2,1.1112544450903112
ENSMUSG00000034739|ENSMUSG00000034739.18|ENSMUSP00000145633|ENSMUSP00000145633.2,1.2815898416646003
ENSMUSG00000029461|ENSMUSG00000029461.18|ENSMUSP00000146839|ENSMUSP00000146839.2,1.0747752024868622
ENSMUSG00000029153|ENSMUSG00000029153.12|ENSMUSP00000144012|ENSMUSP00000144012.2,1.1615521921463199
ENSMUSG00000096914|ENSMUSG00000096914.5|ENSMUSP00000145321|ENSMUSP00000145321.2,1.0903305284050053
ENSMUSG00000056602|ENSMUSG00000056602.14|ENSMUSP00000143845|ENSMUSP00000143845.2,1.1001100844098954
ENSMUSG00000031634|ENSMUSG00000031634.14|ENSMUSP00000147993|ENSMUSP00000147993.2,1.0741649364891506
ENSMUSG00000030763|ENSMUSG00000030763.8|ENSMUSP00000145539|ENSMUSP00000145539.2,1.0433504208550304
ENSMUSG00000040428|ENSMUSG00000040428.20|ENSMUSP00000148229|ENSMUSP00000148229.2,0.9110292411708413
ENSMUSG00000109324|ENSMUSG00000109324.3|ENSMUSP00000146395|ENSMUSP00000146395.2,1.5218132935447597
ENSMUSG00000059504|ENSMUSG00000059504.8|ENSMUSP00000145387|ENSMUSP00000145387.3,1.0140147320590358
ENSMUSG00000003545|ENSMUSG00000003545.4|ENSMUSP00000146789|ENSMUSP00000146789.2,1.0429833329948208
ENSMUSG00000047794|ENSMUSG00000047794.7|ENSMUSP00000147369|ENSMUSP00000147369.3,1.032154742894446
ENSMUSG00000055024|ENSMUSG00000055024.13|ENSMUSP00000145639|ENSMUSP00000145639.2,1.2028857289220942
ENSMUSG00000030824|ENSMUSG00000030824.18|ENSMUSP00000147756|ENSMUSP00000147756.2,1.3446758327404913
ENSMUSG00000026879|ENSMUSG00000026879.15|ENSMUSP00000144296|ENSMUSP00000144296.2,1.190668467346987
ENSMUSG00000090951|ENSMUSG00000090951.5|ENSMUSP00000145806|ENSMUSP00000145806.2,1.0848005631001956
ENSMUSG00000039057|ENSMUSG00000039057.12|ENSMUSP00000146677|ENSMUSP00000146677.2,0.9892152880218974
ENSMUSG00000070733|ENSMUSG00000070733.14|ENSMUSP00000144183|ENSMUSP00000144183.2,0.9995294846649854
ENSMUSG00000095484|ENSMUSG00000095484.5|ENSMUSP00000146782|ENSMUSP00000146782.3,1.050865486134302
ENSMUSG00000045291|ENSMUSG00000045291.9|ENSMUSP00000144858|ENSMUSP00000144858.2,1.3354912155560714
ENSMUSG00000029231|ENSMUSG00000029231.16|ENSMUSP00000143906|ENSMUSP00000143906.2,1.0331802559244745
ENSMUSG00000005540|ENSMUSG00000005540.11|ENSMUSP00000146689|ENSMUSP00000146689.2,1.125350041465751
ENSMUSG00000014932|ENSMUSG00000014932.16|ENSMUSP00000144355|ENSMUSP00000144355.2,1.1039235400132488
ENSMUSG00000109520|ENSMUSG00000109520.3|ENSMUSP00000146547|ENSMUSP00000146547.3,1.026269206017131
ENSMUSG00000030649|ENSMUSG00000030649.19|ENSMUSP00000147669|ENSMUSP00000147669.2,1.4133106194988703
ENSMUSG00000021276|ENSMUSG00000021276.11|ENSMUSP00000152445|ENSMUSP00000152445.2,1.192002881569756
ENSMUSG00000075223|ENSMUSG00000075223.5|ENSMUSP00000150619|ENSMUSP00000150619.2,1.0870914895959845
ENSMUSG00000075201|ENSMUSG00000075201.3|ENSMUSP00000149716|ENSMUSP00000149716.2,1.0377393622998314
ENSMUSG00000116207|ENSMUSG00000116207.2|ENSMUSP00000152868|ENSMUSP00000152868.2,0.977868840814362
ENSMUSG00000063810|ENSMUSG00000063810.8|ENSMUSP00000148796|ENSMUSP00000148796.2,1.004312550630825
ENSMUSG00000034007|ENSMUSG00000034007.11|ENSMUSP00000149050|ENSMUSP00000149050.2,1.008663082382828
ENSMUSG00000035614|ENSMUSG00000035614.12|ENSMUSP00000152616|ENSMUSP00000152616.2,0.9316780133196476
ENSMUSG00000075175|ENSMUSG00000075175.3|ENSMUSP00000150094|ENSMUSP00000150094.2,1.1094836573417082
ENSMUSG00000062892|ENSMUSG00000062892.5|ENSMUSP00000150243|ENSMUSP00000150243.2,1.1313521356539407
ENSMUSG00000043331|ENSMUSG00000043331.7|ENSMUSP00000150664|ENSMUSP00000150664.2,1.05180294256826
ENSMUSG00000031938|ENSMUSG00000031938.16|ENSMUSP00000149878|ENSMUSP00000149878.2,1.1222966720726129
ENSMUSG00000075201|ENSMUSG00000075201.3|ENSMUSP00000150839|ENSMUSP00000150839.2,1.0377393622998314
ENSMUSG00000061536|ENSMUSG00000061536.14|ENSMUSP00000149594|ENSMUSP00000149594.2,1.1435707536808337
ENSMUSG00000032300|ENSMUSG00000032300.8|ENSMUSP00000150452|ENSMUSP00000150452.2,1.0204212474731271
ENSMUSG00000101391|ENSMUSG00000101391.4|ENSMUSP00000149931|ENSMUSP00000149931.2,1.0750057721043833
ENSMUSG00000048153|ENSMUSG00000048153.7|ENSMUSP00000149840|ENSMUSP00000149840.2,1.130382877994632
ENSMUSG00000039342|ENSMUSG00000039342.6|ENSMUSP00000148801|ENSMUSP00000148801.2,1.0330318024606129
ENSMUSG00000096576|ENSMUSG00000096576.3|ENSMUSP00000152182|ENSMUSP00000152182.2,1.081733498825297
ENSMUSG00000111190|ENSMUSG00000111190.3|ENSMUSP00000150686|ENSMUSP00000150686.2,1.0925167148451722
ENSMUSG00000096320|ENSMUSG00000096320.3|ENSMUSP00000150749|ENSMUSP00000150749.2,1.0953878552634841
ENSMUSG00000021392|ENSMUSG00000021392.9|ENSMUSP00000152552|ENSMUSP00000152552.2,1.0795488596891054
ENSMUSG00000096714|ENSMUSG00000096714.3|ENSMUSP00000149112|ENSMUSP00000149112.2,1.0220719254316668
ENSMUSG00000054013|ENSMUSG00000054013.7|ENSMUSP00000152792|ENSMUSP00000152792.2,1.5931797585153167
ENSMUSG00000034485|ENSMUSG00000034485.11|ENSMUSP00000150547|ENSMUSP00000150547.2,1.0709306805239525
ENSMUSG00000032518|ENSMUSG00000032518.7|ENSMUSP00000150804|ENSMUSP00000150804.2,1.2509387606693632
ENSMUSG00000003421|ENSMUSG00000003421.14|ENSMUSP00000148148|ENSMUSP00000148148.2,1.1939431308197859
ENSMUSG00000021000|ENSMUSG00000021000.18|ENSMUSP00000151482|ENSMUSP00000151482.3,1.0216902345527947
ENSMUSG00000042472|ENSMUSG00000042472.12|ENSMUSP00000152814|ENSMUSP00000152814.2,1.040646589440497
ENSMUSG00000075064|ENSMUSG00000075064.6|ENSMUSP00000149370|ENSMUSP00000149370.2,1.0736200282861403
ENSMUSG00000037686|ENSMUSG00000037686.7|ENSMUSP00000152728|ENSMUSP00000152728.2,1.2598959376211747
ENSMUSG00000058802|ENSMUSG00000058802.6|ENSMUSP00000149629|ENSMUSP00000149629.2,1.031192198817274
ENSMUSG00000066748|ENSMUSG00000066748.5|ENSMUSP00000150284|ENSMUSP00000150284.2,1.0540719658904476
ENSMUSG00000057050|ENSMUSG00000057050.8|ENSMUSP00000150172|ENSMUSP00000150172.2,1.0831170193607524
ENSMUSG00000034024|ENSMUSG00000034024.9|ENSMUSP00000151587|ENSMUSP00000151587.2,0.9847423087031093
ENSMUSG00000032053|ENSMUSG00000032053.9|ENSMUSP00000149529|ENSMUSP00000149529.2,1.1680291651574315
ENSMUSG00000108167|ENSMUSG00000108167.3|ENSMUSP00000150448|ENSMUSP00000150448.2,1.0758605596669872
ENSMUSG00000020668|ENSMUSG00000020668.11|ENSMUSP00000151286|ENSMUSP00000151286.2,1.137632784036154
ENSMUSG00000021180|ENSMUSG00000021180.10|ENSMUSP00000152293|ENSMUSP00000152293.2,1.14673873686498
ENSMUSG00000073111|ENSMUSG00000073111.4|ENSMUSP00000151143|ENSMUSP00000151143.2,1.0831343108579414
ENSMUSG00000111709|ENSMUSG00000111709.2|ENSMUSP00000150224|ENSMUSP00000150224.2,1.2163790304673494
ENSMUSG00000070379|ENSMUSG00000070379.6|ENSMUSP00000151050|ENSMUSP00000151050.2,1.1183329832038889
ENSMUSG00000032114|ENSMUSG00000032114.10|ENSMUSP00000150843|ENSMUSP00000150843.2,1.0312990539532603
ENSMUSG00000094678|ENSMUSG00000094678.6|ENSMUSP00000150889|ENSMUSP00000150889.4,1.0080937099694784
ENSMUSG00000068647|ENSMUSG00000068647.3|ENSMUSP00000149635|ENSMUSP00000149635.2,1.087890633622687
ENSMUSG00000075174|ENSMUSG00000075174.3|ENSMUSP00000149439|ENSMUSP00000149439.2,1.0157800199321003
ENSMUSG00000042863|ENSMUSG00000042863.6|ENSMUSP00000150995|ENSMUSP00000150995.2,1.0906414621903442
ENSMUSG00000059060|ENSMUSG00000059060.16|ENSMUSP00000152105|ENSMUSP00000152105.2,0.9480298351602697
ENSMUSG00000068947|ENSMUSG00000068947.3|ENSMUSP00000150608|ENSMUSP00000150608.2,1.0338607668361124
ENSMUSG00000031991|ENSMUSG00000031991.11|ENSMUSP00000149525|ENSMUSP00000149525.2,1.185213224240641
ENSMUSG00000000374|ENSMUSG00000000374.9|ENSMUSP00000152048|ENSMUSP00000152048.2,1.159674721362268
ENSMUSG00000046396|ENSMUSG00000046396.8|ENSMUSP00000149804|ENSMUSP00000149804.2,1.077075063559889
ENSMUSG00000000791|ENSMUSG00000000791.10|ENSMUSP00000148279|ENSMUSP00000148279.2,1.0477475225539223
ENSMUSG00000044985|ENSMUSG00000044985.7|ENSMUSP00000150687|ENSMUSP00000150687.2,1.0327735252637058
ENSMUSG00000031766|ENSMUSG00000031766.5|ENSMUSP00000148455|ENSMUSP00000148455.2,1.1306195433664552
ENSMUSG00000074965|ENSMUSG00000074965.6|ENSMUSP00000150703|ENSMUSP00000150703.2,1.047634178588142
ENSMUSG00000039697|ENSMUSG00000039697.17|ENSMUSP00000149957|ENSMUSP00000149957.2,1.025722248724136
ENSMUSG00000020198|ENSMUSG00000020198.9|ENSMUSP00000151355|ENSMUSP00000151355.2,1.6894114670182494
ENSMUSG00000060523|ENSMUSG00000060523.6|ENSMUSP00000148885|ENSMUSP00000148885.2,1.0042805047993386
ENSMUSG00000036550|ENSMUSG00000036550.17|ENSMUSP00000148807|ENSMUSP00000148807.2,1.0082857795566533
ENSMUSG00000023495|ENSMUSG00000023495.14|ENSMUSP00000150869|ENSMUSP00000150869.2,1.129815399889511
ENSMUSG00000019837|ENSMUSG00000019837.9|ENSMUSP00000151091|ENSMUSP00000151091.2,1.171795507500748
ENSMUSG00000090841|ENSMUSG00000090841.3|ENSMUSP00000151236|ENSMUSP00000151236.2,1.4295242923160156
ENSMUSG00000021258|ENSMUSG00000021258.11|ENSMUSP00000152784|ENSMUSP00000152784.2,1.0173338120911386
ENSMUSG00000051095|ENSMUSG00000051095.8|ENSMUSP00000149030|ENSMUSP00000149030.2,1.0370525409908398
ENSMUSG00000052675|ENSMUSG00000052675.12|ENSMUSP00000150734|ENSMUSP00000150734.2,1.0706727540411307
ENSMUSG00000032388|ENSMUSG00000032388.8|ENSMUSP00000150034|ENSMUSP00000150034.2,1.0557737550410382
ENSMUSG00000038214|ENSMUSG00000038214.17|ENSMUSP00000150624|ENSMUSP00000150624.2,1.229996316760566
ENSMUSG00000035164|ENSMUSG00000035164.9|ENSMUSP00000150821|ENSMUSP00000150821.2,0.9812812048089525
ENSMUSG00000094692|ENSMUSG00000094692.3|ENSMUSP00000150067|ENSMUSP00000150067.2,1.0709900142349464
ENSMUSG00000001349|ENSMUSG00000001349.6|ENSMUSP00000150665|ENSMUSP00000150665.2,1.2450843797501105
ENSMUSG00000096273|ENSMUSG00000096273.4|ENSMUSP00000151810|ENSMUSP00000151810.2,1.0526844795042805
ENSMUSG00000053886|ENSMUSG00000053886.5|ENSMUSP00000148702|ENSMUSP00000148702.2,1.0850270703048013
ENSMUSG00000020646|ENSMUSG00000020646.18|ENSMUSP00000152150|ENSMUSP00000152150.2,1.1813383952798964
ENSMUSG00000041886|ENSMUSG00000041886.8|ENSMUSP00000152123|ENSMUSP00000152123.2,1.0724458544586646
ENSMUSG00000109528|ENSMUSG00000109528.3|ENSMUSP00000150871|ENSMUSP00000150871.2,1.0536074394467512
ENSMUSG00000004360|ENSMUSG00000004360.10|ENSMUSP00000151062|ENSMUSP00000151062.2,1.046443903815959
ENSMUSG00000019889|ENSMUSG00000019889.11|ENSMUSP00000151986|ENSMUSP00000151986.2,1.0194264028378301
ENSMUSG00000054199|ENSMUSG00000054199.19|ENSMUSP00000148624|ENSMUSP00000148624.3,1.3259075548284514
ENSMUSG00000059874|ENSMUSG00000059874.3|ENSMUSP00000151321|ENSMUSP00000151321.2,1.063936155605772
ENSMUSG00000001774|ENSMUSG00000001774.9|ENSMUSP00000149900|ENSMUSP00000149900.2,1.2303444794065568
ENSMUSG00000002031|ENSMUSG00000002031.14|ENSMUSP00000149271|ENSMUSP00000149271.3,1.2308777125557013
ENSMUSG00000003402|ENSMUSG00000003402.15|ENSMUSP00000150233|ENSMUSP00000150233.2,1.2695452498583613
ENSMUSG00000019856|ENSMUSG00000019856.15|ENSMUSP00000151350|ENSMUSP00000151350.2,1.0844923180570893
ENSMUSG00000040441|ENSMUSG00000040441.13|ENSMUSP00000152871|ENSMUSP00000152871.2,0.954974669049008
