ENSMUSG00000024811|ENSMUSG00000024811.13|ENSMUSP00000159823|ENSMUSP00000159823.1,0.7284687777401223
ENSMUSG00000038482|ENSMUSG00000038482.12|ENSMUSP00000127952|ENSMUSP00000127952.2,0.735664454167887
ENSMUSG00000091076|ENSMUSG00000091076.3|ENSMUSP00000131447|ENSMUSP00000131447.2,0.7482394835082626
ENSMUSG00000091987|ENSMUSG00000091987.9|ENSMUSP00000129935|ENSMUSP00000129935.3,0.6441372805457759
ENSMUSG00000094934|ENSMUSG00000094934.2|ENSMUSP00000130288|ENSMUSP00000130288.2,0.7895782771729558
ENSMUSG00000094589|ENSMUSG00000094589.2|ENSMUSP00000125956|ENSMUSP00000125956.2,0.7668496221779788
ENSMUSG00000042210|ENSMUSG00000042210.19|ENSMUSP00000126916|ENSMUSP00000126916.3,0.7911194070651713
ENSMUSG00000100549|ENSMUSG00000100549.2|ENSMUSP00000127921|ENSMUSP00000127921.2,0.9223150075863596
ENSMUSG00000094098|ENSMUSG00000094098.4|ENSMUSP00000132467|ENSMUSP00000132467.2,0.7159130296370213
ENSMUSG00000091264|ENSMUSG00000091264.4|ENSMUSP00000130956|ENSMUSP00000130956.3,0.9181228134848362
ENSMUSG00000091259|ENSMUSG00000091259.3|ENSMUSP00000129347|ENSMUSP00000129347.2,0.7966050653911826
ENSMUSG00000090862|ENSMUSG00000090862.4|ENSMUSP00000126294|ENSMUSP00000126294.2,0.7698652541245942
ENSMUSG00000096869|ENSMUSG00000096869.8|ENSMUSP00000130300|ENSMUSP00000130300.2,0.8024513391860718
ENSMUSG00000035021|ENSMUSG00000035021.15|ENSMUSP00000133478|ENSMUSP00000133478.2,0.7300381580478094
ENSMUSG00000026458|ENSMUSG00000026458.14|ENSMUSP00000128314|ENSMUSP00000128314.2,0.6641346210376613
ENSMUSG00000027751|ENSMUSG00000027751.15|ENSMUSP00000143750|ENSMUSP00000143750.2,0.72218170179226
ENSMUSG00000095961|ENSMUSG00000095961.3|ENSMUSP00000126559|ENSMUSP00000126559.2,0.7177553013720663
ENSMUSG00000091722|ENSMUSG00000091722.3|ENSMUSP00000130827|ENSMUSP00000130827.2,0.729311766001965
ENSMUSG00000022019|ENSMUSG00000022019.17|ENSMUSP00000129019|ENSMUSP00000129019.2,0.7045389804958102
ENSMUSG00000091376|ENSMUSG00000091376.2|ENSMUSP00000129444|ENSMUSP00000129444.2,0.7554419107013416
ENSMUSG00000019917|ENSMUSG00000019917.11|ENSMUSP00000151293|ENSMUSP00000151293.2,0.7073219062207078
ENSMUSG00000091174|ENSMUSG00000091174.2|ENSMUSP00000132657|ENSMUSP00000132657.2,0.9396784259280472
ENSMUSG00000092109|ENSMUSG00000092109.3|ENSMUSP00000128952|ENSMUSP00000128952.2,0.801220652062751
ENSMUSG00000091142|ENSMUSG00000091142.2|ENSMUSP00000127078|ENSMUSP00000127078.2,0.8195432809841329
ENSMUSG00000081362|ENSMUSG00000081362.4|ENSMUSP00000134331|ENSMUSP00000134331.2,0.7067148919765699
ENSMUSG00000082101|ENSMUSG00000082101.4|ENSMUSP00000139132|ENSMUSP00000139132.2,0.7356751976941854
ENSMUSG00000091692|ENSMUSG00000091692.3|ENSMUSP00000146117|ENSMUSP00000146117.2,0.70844244029924
ENSMUSG00000090588|ENSMUSG00000090588.3|ENSMUSP00000130987|ENSMUSP00000130987.3,0.5524790345357188
ENSMUSG00000019889|ENSMUSG00000019889.11|ENSMUSP00000151866|ENSMUSP00000151866.2,0.7361175966837338
ENSMUSG00000096481|ENSMUSG00000096481.2|ENSMUSP00000132276|ENSMUSP00000132276.2,1.0741744273818203
ENSMUSG00000021418|ENSMUSG00000021418.16|ENSMUSP00000130290|ENSMUSP00000130290.3,0.7383315774938882
ENSMUSG00000029191|ENSMUSG00000029191.17|ENSMUSP00000145385|ENSMUSP00000145385.2,0.7265954186230666
ENSMUSG00000091296|ENSMUSG00000091296.3|ENSMUSP00000130101|ENSMUSP00000130101.2,0.8475756519983763
ENSMUSG00000033794|ENSMUSG00000033794.7|ENSMUSP00000127318|ENSMUSP00000127318.2,0.7307462603449646
ENSMUSG00000038515|ENSMUSG00000038515.11|ENSMUSP00000130324|ENSMUSP00000130324.4,0.7109735883732679
ENSMUSG00000071068|ENSMUSG00000071068.8|ENSMUSP00000156527|ENSMUSP00000156527.2,0.6956484079512731
ENSMUSG00000047507|ENSMUSG00000047507.14|ENSMUSP00000138188|ENSMUSP00000138188.2,0.655311990222222
ENSMUSG00000090439|ENSMUSG00000090439.4|ENSMUSP00000129705|ENSMUSP00000129705.2,0.936688119888151
ENSMUSG00000091045|ENSMUSG00000091045.11|ENSMUSP00000159511|ENSMUSP00000159511.1,0.6762698918148599
ENSMUSG00000074311|ENSMUSG00000074311.4|ENSMUSP00000127303|ENSMUSP00000127303.2,0.7850341381599093
ENSMUSG00000090827|ENSMUSG00000090827.9|ENSMUSP00000127256|ENSMUSP00000127256.2,0.8134260922132087
ENSMUSG00000090485|ENSMUSG00000090485.3|ENSMUSP00000158829|ENSMUSP00000158829.2,1.0672756640042038
ENSMUSG00000092216|ENSMUSG00000092216.4|ENSMUSP00000134044|ENSMUSP00000134044.2,0.8918333884191202
ENSMUSG00000006270|ENSMUSG00000006270.8|ENSMUSP00000134642|ENSMUSP00000134642.2,0.7423525977348426
ENSMUSG00000024036|ENSMUSG00000024036.17|ENSMUSP00000126111|ENSMUSP00000126111.2,0.6714118842399031
ENSMUSG00000091311|ENSMUSG00000091311.4|ENSMUSP00000130813|ENSMUSP00000130813.2,0.6829181324753169
ENSMUSG00000021943|ENSMUSG00000021943.8|ENSMUSP00000128621|ENSMUSP00000128621.2,0.6912208428660063
ENSMUSG00000024673|ENSMUSG00000024673.10|ENSMUSP00000126422|ENSMUSP00000126422.2,0.726340283202956
ENSMUSG00000091049|ENSMUSG00000091049.9|ENSMUSP00000130718|ENSMUSP00000130718.2,0.728209489007513
ENSMUSG00000079685|ENSMUSG00000079685.11|ENSMUSP00000136637|ENSMUSP00000136637.2,0.7386278712840807
ENSMUSG00000095528|ENSMUSG00000095528.10|ENSMUSP00000159544|ENSMUSP00000159544.1,0.8890175996580458
ENSMUSG00000081058|ENSMUSG00000081058.6|ENSMUSP00000135215|ENSMUSP00000135215.3,1.1917156292200453
ENSMUSG00000075289|ENSMUSG00000075289.6|ENSMUSP00000131624|ENSMUSP00000131624.2,0.6568430602054836
ENSMUSG00000039004|ENSMUSG00000039004.7|ENSMUSP00000126999|ENSMUSP00000126999.2,0.6508464473082733
ENSMUSG00000090527|ENSMUSG00000090527.3|ENSMUSP00000128877|ENSMUSP00000128877.2,0.737835365238277
ENSMUSG00000079553|ENSMUSG00000079553.13|ENSMUSP00000134572|ENSMUSP00000134572.2,0.7009279441727099
ENSMUSG00000091651|ENSMUSG00000091651.4|ENSMUSP00000132457|ENSMUSP00000132457.3,0.7717582172018914
ENSMUSG00000032872|ENSMUSG00000032872.17|ENSMUSP00000126119|ENSMUSP00000126119.3,0.7221190521775336
ENSMUSG00000090919|ENSMUSG00000090919.7|ENSMUSP00000126224|ENSMUSP00000126224.2,0.7199123890138825
ENSMUSG00000093871|ENSMUSG00000093871.2|ENSMUSP00000133608|ENSMUSP00000133608.2,0.7319383189476029
ENSMUSG00000052955|ENSMUSG00000052955.6|ENSMUSP00000131462|ENSMUSP00000131462.2,0.7238846060039763
ENSMUSG00000090868|ENSMUSG00000090868.3|ENSMUSP00000143411|ENSMUSP00000143411.2,0.960517915369201
ENSMUSG00000082211|ENSMUSG00000082211.5|ENSMUSP00000131618|ENSMUSP00000131618.2,1.0913972669161665
ENSMUSG00000090411|ENSMUSG00000090411.3|ENSMUSP00000126478|ENSMUSP00000126478.2,0.7594442635049399
ENSMUSG00000095486|ENSMUSG00000095486.3|ENSMUSP00000132043|ENSMUSP00000132043.2,0.7609372988317735
ENSMUSG00000024998|ENSMUSG00000024998.18|ENSMUSP00000138330|ENSMUSP00000138330.2,0.7421980616358612
ENSMUSG00000054753|ENSMUSG00000054753.10|ENSMUSP00000126800|ENSMUSP00000126800.2,0.7043094584699681
ENSMUSG00000033458|ENSMUSG00000033458.18|ENSMUSP00000130012|ENSMUSP00000130012.2,0.7230910925559397
ENSMUSG00000075604|ENSMUSG00000075604.6|ENSMUSP00000127888|ENSMUSP00000127888.2,0.7040040559426672
ENSMUSG00000091614|ENSMUSG00000091614.3|ENSMUSP00000157004|ENSMUSP00000157004.2,0.8149648833768676
ENSMUSG00000091155|ENSMUSG00000091155.2|ENSMUSP00000125769|ENSMUSP00000125769.2,0.7099320856043224
ENSMUSG00000090572|ENSMUSG00000090572.3|ENSMUSP00000132641|ENSMUSP00000132641.2,0.6654800060242824
ENSMUSG00000091962|ENSMUSG00000091962.4|ENSMUSP00000126698|ENSMUSP00000126698.3,0.7169561746423748
ENSMUSG00000094714|ENSMUSG00000094714.8|ENSMUSP00000132567|ENSMUSP00000132567.3,0.8806177132068286
ENSMUSG00000094735|ENSMUSG00000094735.2|ENSMUSP00000129501|ENSMUSP00000129501.2,0.7625283263816435
ENSMUSG00000090471|ENSMUSG00000090471.3|ENSMUSP00000147863|ENSMUSP00000147863.2,0.8207320785801088
ENSMUSG00000096813|ENSMUSG00000096813.2|ENSMUSP00000131376|ENSMUSP00000131376.2,0.7428474143858761
ENSMUSG00000018126|ENSMUSG00000018126.16|ENSMUSP00000127816|ENSMUSP00000127816.2,0.5895957526302382
ENSMUSG00000091494|ENSMUSG00000091494.9|ENSMUSP00000132121|ENSMUSP00000132121.2,0.7952406147435901
ENSMUSG00000096846|ENSMUSG00000096846.9|ENSMUSP00000127049|ENSMUSP00000127049.5,0.8121461924868411
ENSMUSG00000091734|ENSMUSG00000091734.3|ENSMUSP00000129069|ENSMUSP00000129069.2,0.8343288044833905
ENSMUSG00000032057|ENSMUSG00000032057.10|ENSMUSP00000126725|ENSMUSP00000126725.2,0.8149253331751217
ENSMUSG00000091926|ENSMUSG00000091926.4|ENSMUSP00000130557|ENSMUSP00000130557.2,0.7276328416702296
ENSMUSG00000091896|ENSMUSG00000091896.10|ENSMUSP00000132446|ENSMUSP00000132446.2,0.8620568760124887
ENSMUSG00000096002|ENSMUSG00000096002.3|ENSMUSP00000156838|ENSMUSP00000156838.2,0.7039325827172527
ENSMUSG00000094978|ENSMUSG00000094978.3|ENSMUSP00000129326|ENSMUSP00000129326.2,0.9079387833535467
ENSMUSG00000090841|ENSMUSG00000090841.3|ENSMUSP00000151915|ENSMUSP00000151915.2,0.8916805797532921
ENSMUSG00000095048|ENSMUSG00000095048.9|ENSMUSP00000125805|ENSMUSP00000125805.3,0.6913664026750768
ENSMUSG00000050463|ENSMUSG00000050463.10|ENSMUSP00000126197|ENSMUSP00000126197.2,0.5500585903663532
ENSMUSG00000057770|ENSMUSG00000057770.6|ENSMUSP00000130975|ENSMUSP00000130975.3,0.7853293020062542
ENSMUSG00000090963|ENSMUSG00000090963.3|ENSMUSP00000148155|ENSMUSP00000148155.2,0.7000110564945938
ENSMUSG00000095918|ENSMUSG00000095918.8|ENSMUSP00000132429|ENSMUSP00000132429.2,0.8019509665095316
ENSMUSG00000110103|ENSMUSG00000110103.2|ENSMUSP00000131258|ENSMUSP00000131258.4,0.7500917567012872
ENSMUSG00000095550|ENSMUSG00000095550.3|ENSMUSP00000133924|ENSMUSP00000133924.3,0.7459157024631572
ENSMUSG00000091662|ENSMUSG00000091662.10|ENSMUSP00000129646|ENSMUSP00000129646.2,0.7440394487629325
ENSMUSG00000092120|ENSMUSG00000092120.3|ENSMUSP00000126650|ENSMUSP00000126650.2,0.7775305657092285
ENSMUSG00000016541|ENSMUSG00000016541.11|ENSMUSP00000132450|ENSMUSP00000132450.2,0.7316899719897122
ENSMUSG00000091735|ENSMUSG00000091735.3|ENSMUSP00000129055|ENSMUSP00000129055.2,0.6521588047989961
ENSMUSG00000090817|ENSMUSG00000090817.8|ENSMUSP00000127882|ENSMUSP00000127882.2,0.7568785893816202
ENSMUSG00000079402|ENSMUSG00000079402.10|ENSMUSP00000127384|ENSMUSP00000127384.2,0.8513602054974386
ENSMUSG00000094132|ENSMUSG00000094132.9|ENSMUSP00000159816|ENSMUSP00000159816.1,0.8357027676475566
ENSMUSG00000079162|ENSMUSG00000079162.9|ENSMUSP00000126594|ENSMUSP00000126594.2,0.7507803161879849
ENSMUSG00000090949|ENSMUSG00000090949.3|ENSMUSP00000129540|ENSMUSP00000129540.2,0.7494321046293791
ENSMUSG00000093853|ENSMUSG00000093853.2|ENSMUSP00000127282|ENSMUSP00000127282.2,0.7307449724684741
ENSMUSG00000090877|ENSMUSG00000090877.4|ENSMUSP00000133815|ENSMUSP00000133815.2,0.6162889031679496
ENSMUSG00000094385|ENSMUSG00000094385.2|ENSMUSP00000125823|ENSMUSP00000125823.2,0.764984591069465
ENSMUSG00000025277|ENSMUSG00000025277.15|ENSMUSP00000129169|ENSMUSP00000129169.2,0.7698506305782958
ENSMUSG00000021302|ENSMUSG00000021302.11|ENSMUSP00000126603|ENSMUSP00000126603.2,0.7268021475454876
ENSMUSG00000015671|ENSMUSG00000015671.12|ENSMUSP00000129767|ENSMUSP00000129767.3,0.7187730115255745
ENSMUSG00000095683|ENSMUSG00000095683.3|ENSMUSP00000129981|ENSMUSP00000129981.3,0.7262350127037778
ENSMUSG00000079391|ENSMUSG00000079391.11|ENSMUSP00000130084|ENSMUSP00000130084.2,0.8409456365568668
ENSMUSG00000091350|ENSMUSG00000091350.4|ENSMUSP00000128685|ENSMUSP00000128685.2,0.7947549319323022
ENSMUSG00000034445|ENSMUSG00000034445.9|ENSMUSP00000157892|ENSMUSP00000157892.2,0.787651747270025
ENSMUSG00000042306|ENSMUSG00000042306.12|ENSMUSP00000126821|ENSMUSP00000126821.3,0.8674211496875013
ENSMUSG00000032097|ENSMUSG00000032097.11|ENSMUSP00000128421|ENSMUSP00000128421.2,0.7346200623079264
ENSMUSG00000031545|ENSMUSG00000031545.7|ENSMUSP00000127325|ENSMUSP00000127325.2,0.6785496711808632
ENSMUSG00000030134|ENSMUSG00000030134.12|ENSMUSP00000145214|ENSMUSP00000145214.2,0.6713045579266319
ENSMUSG00000091568|ENSMUSG00000091568.10|ENSMUSP00000127533|ENSMUSP00000127533.2,0.8947050220858656
ENSMUSG00000044581|ENSMUSG00000044581.9|ENSMUSP00000151425|ENSMUSP00000151425.2,0.6405222416902652
ENSMUSG00000037674|ENSMUSG00000037674.17|ENSMUSP00000127192|ENSMUSP00000127192.2,0.7153049499202032
ENSMUSG00000045658|ENSMUSG00000045658.17|ENSMUSP00000127716|ENSMUSP00000127716.3,0.7788557152085583
ENSMUSG00000092322|ENSMUSG00000092322.9|ENSMUSP00000134454|ENSMUSP00000134454.2,0.8437638355497886
ENSMUSG00000090740|ENSMUSG00000090740.3|ENSMUSP00000125788|ENSMUSP00000125788.3,0.7806418020191868
ENSMUSG00000091129|ENSMUSG00000091129.4|ENSMUSP00000131823|ENSMUSP00000131823.2,0.8339595288664668
ENSMUSG00000091649|ENSMUSG00000091649.4|ENSMUSP00000127857|ENSMUSP00000127857.2,0.7933288025489993
ENSMUSG00000091563|ENSMUSG00000091563.10|ENSMUSP00000132118|ENSMUSP00000132118.3,0.848141474140924
ENSMUSG00000037236|ENSMUSG00000037236.17|ENSMUSP00000125761|ENSMUSP00000125761.2,0.6858979018066743
ENSMUSG00000045613|ENSMUSG00000045613.10|ENSMUSP00000130874|ENSMUSP00000130874.2,0.7541684886122814
ENSMUSG00000094025|ENSMUSG00000094025.9|ENSMUSP00000128144|ENSMUSP00000128144.3,0.8219541274502244
ENSMUSG00000055240|ENSMUSG00000055240.18|ENSMUSP00000132508|ENSMUSP00000132508.3,0.673947650003065
ENSMUSG00000095745|ENSMUSG00000095745.2|ENSMUSP00000133350|ENSMUSP00000133350.2,0.7319383189476029
ENSMUSG00000096071|ENSMUSG00000096071.2|ENSMUSP00000127638|ENSMUSP00000127638.2,0.7584528590034223
ENSMUSG00000092162|ENSMUSG00000092162.4|ENSMUSP00000126596|ENSMUSP00000126596.3,0.7641226601231792
ENSMUSG00000091318|ENSMUSG00000091318.3|ENSMUSP00000132789|ENSMUSP00000132789.2,0.6956509095872545
ENSMUSG00000038679|ENSMUSG00000038679.18|ENSMUSP00000139017|ENSMUSP00000139017.2,0.7313859745738778
ENSMUSG00000090655|ENSMUSG00000090655.4|ENSMUSP00000157057|ENSMUSP00000157057.2,0.7335213498995676
ENSMUSG00000022589|ENSMUSG00000022589.9|ENSMUSP00000131503|ENSMUSP00000131503.2,0.6863379163169269
ENSMUSG00000066682|ENSMUSG00000066682.12|ENSMUSP00000131233|ENSMUSP00000131233.2,0.7315684744550219
ENSMUSG00000096685|ENSMUSG00000096685.8|ENSMUSP00000127087|ENSMUSP00000127087.2,0.780635666250169
ENSMUSG00000090892|ENSMUSG00000090892.3|ENSMUSP00000128337|ENSMUSP00000128337.3,0.7791161091522706
ENSMUSG00000098692|ENSMUSG00000098692.2|ENSMUSP00000126669|ENSMUSP00000126669.2,0.9528413238180474
ENSMUSG00000090864|ENSMUSG00000090864.12|ENSMUSP00000132332|ENSMUSP00000132332.4,0.778875068292077
ENSMUSG00000094337|ENSMUSG00000094337.8|ENSMUSP00000136605|ENSMUSP00000136605.2,0.7500197069437624
ENSMUSG00000054321|ENSMUSG00000054321.8|ENSMUSP00000126909|ENSMUSP00000126909.2,0.6939945068377652
ENSMUSG00000090273|ENSMUSG00000090273.4|ENSMUSP00000127457|ENSMUSP00000127457.3,0.7001187116038499
ENSMUSG00000025470|ENSMUSG00000025470.12|ENSMUSP00000129154|ENSMUSP00000129154.2,0.757414581461552
ENSMUSG00000096737|ENSMUSG00000096737.2|ENSMUSP00000131580|ENSMUSP00000131580.2,0.7864620104984387
ENSMUSG00000090812|ENSMUSG00000090812.9|ENSMUSP00000138551|ENSMUSP00000138551.2,0.7097742514761197
ENSMUSG00000091511|ENSMUSG00000091511.4|ENSMUSP00000129215|ENSMUSP00000129215.3,0.8438334849943653
ENSMUSG00000091204|ENSMUSG00000091204.9|ENSMUSP00000146625|ENSMUSP00000146625.2,0.8400413838752029
ENSMUSG00000095593|ENSMUSG00000095593.2|ENSMUSP00000130212|ENSMUSP00000130212.2,1.0160235544182488
ENSMUSG00000091685|ENSMUSG00000091685.7|ENSMUSP00000142709|ENSMUSP00000142709.2,0.6570168075748001
ENSMUSG00000096859|ENSMUSG00000096859.3|ENSMUSP00000132168|ENSMUSP00000132168.2,0.7598383464332465
ENSMUSG00000023885|ENSMUSG00000023885.10|ENSMUSP00000128308|ENSMUSP00000128308.2,0.7024225818236002
ENSMUSG00000075592|ENSMUSG00000075592.12|ENSMUSP00000129557|ENSMUSP00000129557.2,0.6967092888078071
ENSMUSG00000061517|ENSMUSG00000061517.9|ENSMUSP00000127396|ENSMUSP00000127396.2,0.8086323591356647
ENSMUSG00000090290|ENSMUSG00000090290.3|ENSMUSP00000129815|ENSMUSP00000129815.2,0.716462700216198
ENSMUSG00000091650|ENSMUSG00000091650.3|ENSMUSP00000132565|ENSMUSP00000132565.2,0.7716093720323893
ENSMUSG00000039552|ENSMUSG00000039552.15|ENSMUSP00000131647|ENSMUSP00000131647.2,0.7490765519765563
ENSMUSG00000037638|ENSMUSG00000037638.6|ENSMUSP00000133152|ENSMUSP00000133152.2,0.6293586051339489
ENSMUSG00000073427|ENSMUSG00000073427.5|ENSMUSP00000147402|ENSMUSP00000147402.2,0.5921707887213413
ENSMUSG00000091183|ENSMUSG00000091183.6|ENSMUSP00000144368|ENSMUSP00000144368.2,0.7407223302040625
ENSMUSG00000021583|ENSMUSG00000021583.8|ENSMUSP00000133166|ENSMUSP00000133166.2,0.7099178327424368
ENSMUSG00000058655|ENSMUSG00000058655.10|ENSMUSP00000127774|ENSMUSP00000127774.2,0.6996706348134486
ENSMUSG00000038457|ENSMUSG00000038457.18|ENSMUSP00000130504|ENSMUSP00000130504.2,0.7224386530429298
ENSMUSG00000091474|ENSMUSG00000091474.3|ENSMUSP00000127760|ENSMUSP00000127760.2,0.6831085889233656
ENSMUSG00000096691|ENSMUSG00000096691.2|ENSMUSP00000129960|ENSMUSP00000129960.2,0.7799120820219686
ENSMUSG00000094187|ENSMUSG00000094187.2|ENSMUSP00000127655|ENSMUSP00000127655.2,0.8002964336119772
ENSMUSG00000094925|ENSMUSG00000094925.9|ENSMUSP00000128907|ENSMUSP00000128907.2,0.8329144120130447
ENSMUSG00000023963|ENSMUSG00000023963.11|ENSMUSP00000130073|ENSMUSP00000130073.2,0.7276417372148962
ENSMUSG00000094545|ENSMUSG00000094545.2|ENSMUSP00000129819|ENSMUSP00000129819.2,0.750050361585026
ENSMUSG00000033883|ENSMUSG00000033883.12|ENSMUSP00000142829|ENSMUSP00000142829.2,0.6720479045324024
ENSMUSG00000095973|ENSMUSG00000095973.2|ENSMUSP00000128742|ENSMUSP00000128742.2,0.7615268437155029
ENSMUSG00000096732|ENSMUSG00000096732.9|ENSMUSP00000127509|ENSMUSP00000127509.3,0.8110544639095864
ENSMUSG00000040329|ENSMUSG00000040329.15|ENSMUSP00000141845|ENSMUSP00000141845.2,0.8869483992467603
ENSMUSG00000091455|ENSMUSG00000091455.5|ENSMUSP00000129467|ENSMUSP00000129467.3,0.7365611723947344
ENSMUSG00000047751|ENSMUSG00000047751.10|ENSMUSP00000128848|ENSMUSP00000128848.3,0.6836540228292907
ENSMUSG00000094757|ENSMUSG00000094757.2|ENSMUSP00000131047|ENSMUSP00000131047.2,0.7674339349807925
ENSMUSG00000079165|ENSMUSG00000079165.11|ENSMUSP00000135735|ENSMUSP00000135735.3,0.7414367689397171
ENSMUSG00000091879|ENSMUSG00000091879.3|ENSMUSP00000131450|ENSMUSP00000131450.2,0.7277332996197491
ENSMUSG00000090346|ENSMUSG00000090346.3|ENSMUSP00000131092|ENSMUSP00000131092.2,0.8747923257552341
ENSMUSG00000093896|ENSMUSG00000093896.3|ENSMUSP00000143144|ENSMUSP00000143144.2,0.9417747425434166
ENSMUSG00000090436|ENSMUSG00000090436.3|ENSMUSP00000126973|ENSMUSP00000126973.2,0.6819035787944556
ENSMUSG00000092008|ENSMUSG00000092008.3|ENSMUSP00000132832|ENSMUSP00000132832.2,0.7256964282210352
ENSMUSG00000024683|ENSMUSG00000024683.7|ENSMUSP00000128915|ENSMUSP00000128915.2,0.7440907763840774
ENSMUSG00000091625|ENSMUSG00000091625.9|ENSMUSP00000126565|ENSMUSP00000126565.3,0.9531125653342595
ENSMUSG00000095632|ENSMUSG00000095632.3|ENSMUSP00000126357|ENSMUSP00000126357.2,0.7589752677443802
ENSMUSG00000022752|ENSMUSG00000022752.10|ENSMUSP00000129186|ENSMUSP00000129186.2,0.7300131135637841
ENSMUSG00000091867|ENSMUSG00000091867.3|ENSMUSP00000128030|ENSMUSP00000128030.2,0.7271367596718173
ENSMUSG00000090298|ENSMUSG00000090298.3|ENSMUSP00000127159|ENSMUSP00000127159.2,0.7606901749786329
ENSMUSG00000091497|ENSMUSG00000091497.2|ENSMUSP00000129722|ENSMUSP00000129722.2,0.780988837818007
ENSMUSG00000094838|ENSMUSG00000094838.3|ENSMUSP00000129237|ENSMUSP00000129237.2,0.7904411313349948
ENSMUSG00000111409|ENSMUSG00000111409.2|ENSMUSP00000123938|ENSMUSP00000123938.2,0.6905574745502217
ENSMUSG00000091956|ENSMUSG00000091956.3|ENSMUSP00000131138|ENSMUSP00000131138.2,0.6650887219838645
ENSMUSG00000090700|ENSMUSG00000090700.3|ENSMUSP00000129536|ENSMUSP00000129536.2,0.6517033634002098
ENSMUSG00000038522|ENSMUSG00000038522.8|ENSMUSP00000128324|ENSMUSP00000128324.3,0.7279172576564436
ENSMUSG00000090369|ENSMUSG00000090369.4|ENSMUSP00000131279|ENSMUSP00000131279.3,0.7334957727821146
ENSMUSG00000096399|ENSMUSG00000096399.2|ENSMUSP00000133007|ENSMUSP00000133007.2,0.7697815402448452
ENSMUSG00000038214|ENSMUSG00000038214.17|ENSMUSP00000127351|ENSMUSP00000127351.2,0.5902561944679952
ENSMUSG00000094460|ENSMUSG00000094460.8|ENSMUSP00000133183|ENSMUSP00000133183.4,0.7929560446428756
ENSMUSG00000095817|ENSMUSG00000095817.2|ENSMUSP00000130008|ENSMUSP00000130008.2,0.9834972383203437
ENSMUSG00000030775|ENSMUSG00000030775.12|ENSMUSP00000159369|ENSMUSP00000159369.2,0.73895773352503
ENSMUSG00000095931|ENSMUSG00000095931.2|ENSMUSP00000129692|ENSMUSP00000129692.2,0.7543218903758666
ENSMUSG00000094931|ENSMUSG00000094931.2|ENSMUSP00000129858|ENSMUSP00000129858.2,0.769068357022466
ENSMUSG00000072605|ENSMUSG00000072605.12|ENSMUSP00000128599|ENSMUSP00000128599.2,0.8244057718308319
ENSMUSG00000041258|ENSMUSG00000041258.19|ENSMUSP00000138557|ENSMUSP00000138557.2,0.7155217960655611
ENSMUSG00000096903|ENSMUSG00000096903.2|ENSMUSP00000127493|ENSMUSP00000127493.2,0.7837319815637243
ENSMUSG00000068085|ENSMUSG00000068085.7|ENSMUSP00000130338|ENSMUSP00000130338.2,0.6383593740304417
ENSMUSG00000090066|ENSMUSG00000090066.3|ENSMUSP00000123851|ENSMUSP00000123851.2,0.694183540574107
ENSMUSG00000090996|ENSMUSG00000090996.2|ENSMUSP00000126658|ENSMUSP00000126658.2,1.1775353353573752
ENSMUSG00000094145|ENSMUSG00000094145.3|ENSMUSP00000129145|ENSMUSP00000129145.2,0.7667217681555888
ENSMUSG00000064125|ENSMUSG00000064125.15|ENSMUSP00000133114|ENSMUSP00000133114.3,0.7477230534552652
ENSMUSG00000048027|ENSMUSG00000048027.10|ENSMUSP00000126177|ENSMUSP00000126177.2,0.6745678036740366
ENSMUSG00000090981|ENSMUSG00000090981.8|ENSMUSP00000154102|ENSMUSP00000154102.2,0.6374042900453784
ENSMUSG00000049100|ENSMUSG00000049100.16|ENSMUSP00000131073|ENSMUSP00000131073.2,0.6728712486135942
ENSMUSG00000090581|ENSMUSG00000090581.10|ENSMUSP00000135148|ENSMUSP00000135148.2,0.727391900606313
ENSMUSG00000051235|ENSMUSG00000051235.11|ENSMUSP00000132098|ENSMUSP00000132098.2,0.7150529236037866
ENSMUSG00000096601|ENSMUSG00000096601.2|ENSMUSP00000129454|ENSMUSP00000129454.2,0.7633675071984372
ENSMUSG00000024613|ENSMUSG00000024613.17|ENSMUSP00000135639|ENSMUSP00000135639.2,0.6812273731633747
ENSMUSG00000042396|ENSMUSG00000042396.11|ENSMUSP00000126374|ENSMUSP00000126374.3,0.7060985373922588
ENSMUSG00000039315|ENSMUSG00000039315.17|ENSMUSP00000128473|ENSMUSP00000128473.2,0.6996247544007327
ENSMUSG00000094981|ENSMUSG00000094981.2|ENSMUSP00000127012|ENSMUSP00000127012.2,0.7619607871826228
ENSMUSG00000117748|ENSMUSG00000117748.2|ENSMUSP00000129823|ENSMUSP00000129823.2,0.6577662063244925
ENSMUSG00000009293|ENSMUSG00000009293.18|ENSMUSP00000133515|ENSMUSP00000133515.2,0.8388280259983898
ENSMUSG00000091811|ENSMUSG00000091811.3|ENSMUSP00000127027|ENSMUSP00000127027.2,1.0137887088653814
ENSMUSG00000090751|ENSMUSG00000090751.3|ENSMUSP00000129089|ENSMUSP00000129089.2,0.7086747618517553
ENSMUSG00000090894|ENSMUSG00000090894.5|ENSMUSP00000131089|ENSMUSP00000131089.2,0.7466751098920684
ENSMUSG00000090958|ENSMUSG00000090958.3|ENSMUSP00000133205|ENSMUSP00000133205.2,0.657380420636973
ENSMUSG00000071636|ENSMUSG00000071636.9|ENSMUSP00000127909|ENSMUSP00000127909.2,0.7385716327622204
